date_time_utc,location_type,location_code,location_name,wind_direction,wind_speed_kts,temperature_celsius,cloud_cover_percentage,relative_humidity_percentage,icon,precipitation_chance_percentage,pressure_hpa
"2019-12-12 11:00:00",TWCID,9250,Brisbane,ENE,11.40,25.20,48,69,Drizzle,90,1011.4
"2019-12-12 12:00:00",TWCID,9250,Brisbane,ENE,10.30,24.80,48,70,Drizzle,90,1011.6
"2019-12-12 13:00:00",TWCID,9250,Brisbane,ENE,8.80,24.70,48,70,Drizzle,90,1011.5
"2019-12-12 14:00:00",TWCID,9250,Brisbane,NE,7.90,24.00,48,71,Drizzle,90,1011.2
"2019-12-12 15:00:00",TWCID,9250,Brisbane,NE,7.60,23.60,48,73,"Slight chance shower",44,1010.9
"2019-12-12 16:00:00",TWCID,9250,Brisbane,NE,6.60,23.40,49,72,"Slight chance shower",46,1010.6
"2019-12-12 17:00:00",TWCID,9250,Brisbane,NNE,5.50,23.20,50,71,"Slight chance shower",46,1010.5
"2019-12-12 18:00:00",TWCID,9250,Brisbane,NNE,4.70,22.90,50,74,"Slight chance shower",45,1010.5
"2019-12-12 19:00:00",TWCID,9250,Brisbane,NNE,4.80,22.20,49,76,"Slight chance shower",41,1010.9
"2019-12-12 20:00:00",TWCID,9250,Brisbane,NE,5.70,23.50,49,70,"Slight chance shower",45,1011.4
"2019-12-12 21:00:00",TWCID,9250,Brisbane,NE,7.70,25.50,49,62,"Slight chance shower",45,1011.6
"2019-12-12 22:00:00",TWCID,9250,Brisbane,NE,8.60,27.00,49,55,"Slight chance shower",47,1011.4
"2019-12-12 23:00:00",TWCID,9250,Brisbane,NE,9.10,28.40,48,49,"Slight chance shower",48,1011.2
"2019-12-13 00:00:00",TWCID,9250,Brisbane,NE,10.10,30.00,49,44,"Chance shower",53,1011.3
"2019-12-13 01:00:00",TWCID,9250,Brisbane,NE,12.50,30.60,50,43,"Chance shower",63,1010.4
"2019-12-13 02:00:00",TWCID,9250,Brisbane,NE,14.40,31.00,50,43,"Chance shower",60,1009.5
"2019-12-13 03:00:00",TWCID,9250,Brisbane,NE,16.10,31.00,50,46,"Chance shower",57,1008.6
"2019-12-13 04:00:00",TWCID,9250,Brisbane,NE,15.40,30.60,56,47,Shower,90,1007.9
"2019-12-13 05:00:00",TWCID,9250,Brisbane,ENE,15.50,29.90,53,50,Shower,90,1007.5
"2019-12-13 06:00:00",TWCID,9250,Brisbane,ENE,15.40,29.00,51,55,Shower,90,1007.3
"2019-12-13 07:00:00",TWCID,9250,Brisbane,ENE,15.00,28.00,50,58,Shower,90,1007.6
"2019-12-13 08:00:00",TWCID,9250,Brisbane,NE,13.30,26.80,50,61,Shower,90,1008.3
"2019-12-13 09:00:00",TWCID,9250,Brisbane,NE,12.80,26.20,50,64,Shower,90,1009.1
"2019-12-13 10:00:00",TWCID,9250,Brisbane,NE,12.90,25.90,48,66,"Mostly clear",32,1009.7
"2019-12-13 11:00:00",TWCID,9250,Brisbane,NE,12.20,25.80,50,67,"Slight chance shower",35,1010.1
"2019-12-13 12:00:00",TWCID,9250,Brisbane,NE,11.20,25.40,53,67,"Slight chance shower",48,1010.7
"2019-12-13 13:00:00",TWCID,9250,Brisbane,NE,9.60,25.10,53,69,"Slight chance shower",48,1010.4
"2019-12-13 14:00:00",TWCID,9250,Brisbane,NE,9.00,24.40,54,70,"Slight chance shower",49,1010.1
"2019-12-13 15:00:00",TWCID,9250,Brisbane,NE,8.20,24.00,54,72,"Slight chance shower",48,1009.8
"2019-12-13 16:00:00",TWCID,9250,Brisbane,NE,7.20,23.90,55,72,"Slight chance shower",49,1009.5
"2019-12-13 17:00:00",TWCID,9250,Brisbane,NE,6.00,23.60,55,72,"Slight chance shower",49,1009.6
"2019-12-13 18:00:00",TWCID,9250,Brisbane,NE,4.80,23.20,55,74,"Slight chance shower",46,1009.7
"2019-12-13 19:00:00",TWCID,9250,Brisbane,NE,5.50,22.50,55,76,"Slight chance shower",47,1010.3
"2019-12-13 20:00:00",TWCID,9250,Brisbane,NE,6.10,23.90,55,72,"Chance shower",51,1010.8
"2019-12-13 21:00:00",TWCID,9250,Brisbane,NE,7.80,25.50,54,66,"Chance shower",51,1011.2
"2019-12-13 22:00:00",TWCID,9250,Brisbane,NE,9.00,26.70,54,59,"Chance shower",53,1011.1
"2019-12-13 23:00:00",TWCID,9250,Brisbane,NE,9.60,28.10,53,53,"Chance shower",54,1010.7
"2019-12-14 00:00:00",TWCID,9250,Brisbane,NE,10.70,29.50,54,48,"Intermittent rain",68,1010.8
"2019-12-14 01:00:00",TWCID,9250,Brisbane,NE,12.90,30.10,55,49,Shower,78,1010.1
"2019-12-14 02:00:00",TWCID,9250,Brisbane,NE,14.70,30.60,57,48,Shower,88,1009.1
"2019-12-14 03:00:00",TWCID,9250,Brisbane,ENE,16.30,30.50,57,51,Shower,80,1008.2
"2019-12-14 04:00:00",TWCID,9250,Brisbane,ENE,16.30,30.10,58,53,Shower,79,1007.4
"2019-12-14 05:00:00",TWCID,9250,Brisbane,ENE,16.10,29.50,58,55,Shower,79,1006.9
"2019-12-14 06:00:00",TWCID,9250,Brisbane,ENE,15.70,28.80,55,58,"Chance shower",66,1006.7
"2019-12-14 07:00:00",TWCID,9250,Brisbane,ENE,15.30,27.70,53,62,Shower,90,1006.9
"2019-12-14 08:00:00",TWCID,9250,Brisbane,ENE,13.30,26.70,55,66,Shower,90,1007.9
"2019-12-14 09:00:00",TWCID,9250,Brisbane,ENE,12.50,25.80,54,70,Shower,90,1008.7
"2019-12-14 10:00:00",TWCID,9250,Brisbane,ENE,12.10,25.60,54,72,Shower,90,1009.3
"2019-12-14 11:00:00",TWCID,9250,Brisbane,ENE,12.00,25.40,53,73,Shower,90,1009.8
"2019-12-14 12:00:00",TWCID,9250,Brisbane,NE,11.30,25.00,53,74,Shower,90,1010.6
"2019-12-14 13:00:00",TWCID,9250,Brisbane,NE,9.20,24.90,53,74,Shower,90,1010.5
"2019-12-14 14:00:00",TWCID,9250,Brisbane,NE,9.20,24.30,54,75,Shower,90,1010.3
"2019-12-14 15:00:00",TWCID,9250,Brisbane,NE,8.20,24.00,54,75,Shower,90,1009.8
"2019-12-14 16:00:00",TWCID,9250,Brisbane,NE,7.30,23.90,54,76,Shower,90,1009.6
"2019-12-14 17:00:00",TWCID,9250,Brisbane,NE,6.20,23.60,55,75,Shower,90,1009.6
"2019-12-14 18:00:00",TWCID,9250,Brisbane,NE,5.00,23.30,55,77,Shower,90,1009.8
"2019-12-14 19:00:00",TWCID,9250,Brisbane,NE,5.70,22.60,56,80,Shower,90,1010.3
"2019-12-14 20:00:00",TWCID,9250,Brisbane,NE,6.10,23.70,55,74,Shower,90,1011.0
"2019-12-14 21:00:00",TWCID,9250,Brisbane,NE,7.50,25.30,55,67,Shower,90,1011.4
"2019-12-14 22:00:00",TWCID,9250,Brisbane,NE,8.60,26.70,55,60,"Shower. Chance storm",90,1011.4
"2019-12-14 23:00:00",TWCID,9250,Brisbane,NE,8.80,28.00,56,55,"Shower. Chance storm",90,1011.0
"2019-12-15 00:00:00",TWCID,9250,Brisbane,ENE,9.90,29.40,55,50,"Chance shower or storm",71,1010.7
"2019-12-15 01:00:00",TWCID,9250,Brisbane,ENE,11.80,29.80,55,50,"Chance shower or storm",71,1009.9
"2019-12-15 02:00:00",TWCID,9250,Brisbane,ENE,13.80,30.20,54,50,"Chance shower or storm",74,1009.2
"2019-12-15 03:00:00",TWCID,9250,Brisbane,ENE,15.30,30.30,55,52,"Chance shower or storm",71,1008.7
"2019-12-15 04:00:00",TWCID,9250,Brisbane,ENE,15.50,29.70,55,53,"Chance shower or storm",81,1008.0
"2019-12-15 05:00:00",TWCID,9250,Brisbane,ENE,15.10,29.00,55,56,"Shower. Chance storm",90,1007.7
"2019-12-15 06:00:00",TWCID,9250,Brisbane,ENE,15.10,28.30,56,60,"Shower. Chance storm",90,1007.7
"2019-12-15 07:00:00",TWCID,9250,Brisbane,ENE,14.50,27.40,55,63,"Shower. Chance storm",90,1008.0
"2019-12-15 08:00:00",TWCID,9250,Brisbane,ENE,12.50,26.20,54,67,"Shower. Chance storm",90,1008.7
"2019-12-15 09:00:00",TWCID,9250,Brisbane,ENE,11.70,25.40,53,70,"Shower. Chance storm",90,1009.5
"2019-12-15 10:00:00",TWCID,9250,Brisbane,ENE,11.50,25.50,52,71,"Shower. Chance storm",90,1010.1
"2019-12-15 11:00:00",TWCID,9250,Brisbane,ENE,11.00,25.40,50,72,"Shower. Chance storm",90,1010.6
"2019-12-15 12:00:00",TWCID,9250,Brisbane,ENE,10.50,24.90,50,73,"Shower. Chance storm",90,1011.3
"2019-12-15 13:00:00",TWCID,9250,Brisbane,ENE,8.80,24.80,49,73,"Shower. Chance storm",90,1011.2
"2019-12-15 14:00:00",TWCID,9250,Brisbane,ENE,8.40,24.20,52,74,"Shower. Chance storm",90,1010.8
"2019-12-15 15:00:00",TWCID,9250,Brisbane,ENE,7.60,23.70,53,75,"Shower. Chance storm",90,1010.4
"2019-12-15 16:00:00",TWCID,9250,Brisbane,ENE,6.50,23.70,52,75,"Shower. Chance storm",90,1010.1
"2019-12-15 17:00:00",TWCID,9250,Brisbane,ENE,5.50,23.60,51,75,"Shower. Chance storm",90,1010.2
"2019-12-15 18:00:00",TWCID,9250,Brisbane,ENE,4.50,23.20,53,77,"Shower. Chance storm",90,1010.4
"2019-12-15 19:00:00",TWCID,9250,Brisbane,ENE,5.20,22.60,53,79,"Shower. Chance storm",90,1010.9
"2019-12-15 20:00:00",TWCID,9250,Brisbane,ENE,5.50,23.70,50,75,"Shower. Chance storm",90,1011.4
"2019-12-15 21:00:00",TWCID,9250,Brisbane,E,7.00,25.20,52,69,"Shower. Chance storm",90,1011.8
"2019-12-15 22:00:00",TWCID,9250,Brisbane,ENE,8.30,26.00,52,61,"Shower. Chance storm",90,1011.9
"2019-12-15 23:00:00",TWCID,9250,Brisbane,ENE,8.70,27.30,52,55,"Shower. Chance storm",90,1011.7
"2019-12-16 00:00:00",TWCID,9250,Brisbane,ENE,9.90,28.60,58,56,"Shower. Chance storm",90,1011.8
"2019-12-16 01:00:00",TWCID,9250,Brisbane,ENE,11.90,29.30,57,55,"Shower. Chance storm",90,1011.1
"2019-12-16 02:00:00",TWCID,9250,Brisbane,ENE,14.20,29.70,55,56,"Shower. Chance storm",90,1010.4
"2019-12-16 03:00:00",TWCID,9250,Brisbane,ENE,15.40,29.60,53,57,"Shower. Chance storm",90,1009.8
"2019-12-16 04:00:00",TWCID,9250,Brisbane,ENE,15.20,29.30,52,58,"Shower. Chance storm",90,1009.0
"2019-12-16 05:00:00",TWCID,9250,Brisbane,E,14.70,28.30,51,62,"Shower. Chance storm",90,1008.6
"2019-12-16 06:00:00",TWCID,9250,Brisbane,E,14.40,27.70,50,65,"Shower. Chance storm",90,1008.2
"2019-12-16 07:00:00",TWCID,9250,Brisbane,E,13.50,26.80,50,69,"Shower. Chance storm",90,1008.4
"2019-12-16 08:00:00",TWCID,9250,Brisbane,E,12.70,25.80,51,72,"Shower. Chance storm",90,1008.9
"2019-12-16 09:00:00",TWCID,9250,Brisbane,ENE,12.30,25.60,52,74,"Shower. Chance storm",90,1009.5
"2019-12-16 10:00:00",TWCID,9250,Brisbane,ENE,11.50,25.90,53,75,"Shower. Chance storm",90,1010.2
"2019-12-16 11:00:00",TWCID,9250,Brisbane,ENE,12.10,25.90,54,74,"Shower. Chance storm",90,1010.7
"2019-12-16 12:00:00",TWCID,9250,Brisbane,ENE,11.30,25.30,54,75,"Shower. Chance storm",90,1011.5
"2019-12-16 13:00:00",TWCID,9250,Brisbane,ENE,10.00,25.20,54,75,"Shower. Chance storm",90,1011.5
"2019-12-16 14:00:00",TWCID,9250,Brisbane,ENE,9.10,24.60,54,76,"Shower. Chance storm",90,1011.2
"2019-12-16 15:00:00",TWCID,9250,Brisbane,NE,8.50,24.40,54,77,"Shower. Chance storm",90,1010.8
"2019-12-16 16:00:00",TWCID,9250,Brisbane,NE,7.20,24.20,53,77,"Shower. Chance storm",90,1010.5
"2019-12-16 17:00:00",TWCID,9250,Brisbane,N,6.20,24.00,52,78,"Shower. Chance storm",90,1010.4
"2019-12-16 18:00:00",TWCID,9250,Brisbane,N,5.00,23.80,52,79,"Shower. Chance storm",90,1010.4
"2019-12-16 19:00:00",TWCID,9250,Brisbane,N,4.60,23.20,51,81,"Mostly cloudy",5,1010.9
"2019-12-16 20:00:00",TWCID,9250,Brisbane,N,5.10,24.20,50,77,"Mostly clear",5,1011.7
"2019-12-16 21:00:00",TWCID,9250,Brisbane,NE,6.30,25.50,49,69,"Mostly clear",5,1012.3
"2019-12-16 22:00:00",TWCID,9250,Brisbane,NE,7.30,26.60,47,64,"Mostly clear",5,1012.5
"2019-12-16 23:00:00",TWCID,9250,Brisbane,ENE,7.40,27.80,46,58,"Mostly clear",5,1012.2
"2019-12-17 00:00:00",TWCID,9250,Brisbane,ENE,8.20,29.70,45,51,"Mostly clear",5,1011.7
"2019-12-17 01:00:00",TWCID,9250,Brisbane,E,10.10,30.40,45,51,"Mostly clear",5,1011.0
"2019-12-17 02:00:00",TWCID,9250,Brisbane,E,12.40,30.50,44,51,"Mostly clear",5,1010.2
"2019-12-17 03:00:00",TWCID,9250,Brisbane,E,14.30,30.50,43,51,"Mostly clear",5,1009.5
"2019-12-17 04:00:00",TWCID,9250,Brisbane,E,14.60,30.10,43,52,"Mostly clear",5,1008.7
"2019-12-02 11:00:00",TWCID,9329,Hobart,WNW,10.50,7.40,48,59,"Mostly clear",5,990.8
"2019-12-02 12:00:00",TWCID,9329,Hobart,WNW,10.10,7.40,55,61,"Mostly cloudy",9,990.2
"2019-12-02 13:00:00",TWCID,9329,Hobart,NW,11.20,7.60,59,61,"Mostly cloudy",12,989.0
"2019-12-02 14:00:00",TWCID,9329,Hobart,NW,11.90,8.00,38,64,"Mostly clear",19,988.1
"2019-12-02 15:00:00",TWCID,9329,Hobart,WNW,11.40,8.20,50,66,"Intermittent rain",55,987.0
"2019-12-02 16:00:00",TWCID,9329,Hobart,WNW,11.90,8.20,43,68,"Chance shower",58,986.6
"2019-12-02 17:00:00",TWCID,9329,Hobart,WNW,13.50,8.20,60,70,"Chance shower",61,986.3
"2019-12-02 18:00:00",TWCID,9329,Hobart,W,13.80,8.00,62,69,Rain,86,986.2
"2019-12-02 19:00:00",TWCID,9329,Hobart,W,13.30,8.10,49,68,"Chance shower",62,986.4
"2019-12-02 20:00:00",TWCID,9329,Hobart,W,13.00,8.80,39,64,"Intermittent rain",60,987.2
"2019-12-02 21:00:00",TWCID,9329,Hobart,W,15.20,9.20,40,61,"Slight chance shower",40,987.6
"2019-12-02 22:00:00",TWCID,9329,Hobart,W,17.30,10.40,34,57,"Chance shower. Windy",58,987.8
"2019-12-02 23:00:00",TWCID,9329,Hobart,W,18.80,11.50,31,52,"Mostly clear. Windy",27,987.7
"2019-12-03 00:00:00",TWCID,9329,Hobart,W,20.60,12.30,37,48,"Chance shower. Windy",51,987.6
"2019-12-03 01:00:00",TWCID,9329,Hobart,W,20.80,12.40,54,49,"Chance shower. Windy",51,987.4
"2019-12-03 02:00:00",TWCID,9329,Hobart,W,21.40,13.30,63,47,"Shower. Windy",75,987.1
"2019-12-03 03:00:00",TWCID,9329,Hobart,W,22.30,12.90,52,48,"Chance shower. Windy",51,987.0
"2019-12-03 04:00:00",TWCID,9329,Hobart,W,21.90,12.90,47,50,"Chance shower. Windy",69,987.0
"2019-12-03 05:00:00",TWCID,9329,Hobart,W,20.90,12.20,49,55,"Shower. Windy",73,987.4
"2019-12-03 06:00:00",TWCID,9329,Hobart,W,20.70,10.70,30,59,"Slight chance shower. Windy",37,987.8
"2019-12-03 07:00:00",TWCID,9329,Hobart,W,18.70,9.80,55,62,"Chance shower. Windy",68,988.6
"2019-12-03 08:00:00",TWCID,9329,Hobart,W,18.50,8.90,48,62,"Slight chance shower. Windy",37,989.8
"2019-12-03 09:00:00",TWCID,9329,Hobart,W,16.40,8.40,58,62,"Chance shower. Windy",53,991.1
"2019-12-03 10:00:00",TWCID,9329,Hobart,W,15.70,7.90,48,62,"Mostly clear. Windy",23,992.3
"2019-12-03 11:00:00",TWCID,9329,Hobart,W,15.90,7.90,39,60,"Mostly clear. Windy",18,993.7
"2019-12-03 12:00:00",TWCID,9329,Hobart,W,15.30,7.70,45,61,"Mostly clear. Windy",23,994.2
"2019-12-03 13:00:00",TWCID,9329,Hobart,W,15.60,7.60,34,58,"Mostly clear. Windy",5,994.8
"2019-12-03 14:00:00",TWCID,9329,Hobart,W,15.50,7.50,26,60,"Mostly clear",5,995.1
"2019-12-03 15:00:00",TWCID,9329,Hobart,W,14.90,7.10,27,61,"Mostly clear",5,995.1
"2019-12-03 16:00:00",TWCID,9329,Hobart,W,13.60,6.80,25,63,"Mostly clear",7,995.2
"2019-12-03 17:00:00",TWCID,9329,Hobart,W,14.60,6.60,23,64,"Mostly clear",20,995.1
"2019-12-03 18:00:00",TWCID,9329,Hobart,WNW,13.90,6.70,26,63,"Mostly clear",12,995.1
"2019-12-03 19:00:00",TWCID,9329,Hobart,WNW,12.80,6.80,36,63,"Mostly clear",6,995.2
"2019-12-03 20:00:00",TWCID,9329,Hobart,W,13.30,8.10,30,58,"Mostly clear",5,995.5
"2019-12-03 21:00:00",TWCID,9329,Hobart,W,15.80,9.10,40,54,"Mostly clear. Windy",5,995.5
"2019-12-03 22:00:00",TWCID,9329,Hobart,W,18.60,10.50,35,50,"Mostly clear. Windy",20,995.6
"2019-12-03 23:00:00",TWCID,9329,Hobart,W,19.70,11.80,38,47,"Mostly clear. Windy",18,995.2
"2019-12-04 00:00:00",TWCID,9329,Hobart,W,21.50,13.00,36,44,"Mostly clear. Windy",17,995.1
"2019-12-04 01:00:00",TWCID,9329,Hobart,W,21.20,13.60,47,45,"Mostly clear. Windy",31,994.4
"2019-12-04 02:00:00",TWCID,9329,Hobart,W,21.70,14.30,56,42,"Mostly cloudy. Windy",30,994.9
"2019-12-04 03:00:00",TWCID,9329,Hobart,W,23.00,14.20,51,43,"Mostly cloudy. Very windy",27,994.8
"2019-12-04 04:00:00",TWCID,9329,Hobart,W,21.50,14.00,44,47,"Mostly clear. Windy",15,994.4
"2019-12-04 05:00:00",TWCID,9329,Hobart,W,20.90,13.80,43,47,"Mostly clear. Windy",30,995.2
"2019-12-04 06:00:00",TWCID,9329,Hobart,W,21.40,13.00,30,50,"Mostly clear. Windy",20,995.5
"2019-12-04 07:00:00",TWCID,9329,Hobart,W,19.00,11.90,48,52,"Mostly clear. Windy",16,995.9
"2019-12-04 08:00:00",TWCID,9329,Hobart,W,17.10,11.00,54,56,"Mostly cloudy. Windy",12,996.4
"2019-12-04 09:00:00",TWCID,9329,Hobart,W,14.70,10.60,57,57,"Mostly cloudy",15,997.3
"2019-12-04 10:00:00",TWCID,9329,Hobart,W,13.20,10.40,45,60,"Mostly clear",5,997.6
"2019-12-04 11:00:00",TWCID,9329,Hobart,W,13.10,10.40,49,59,"Mostly clear",5,997.9
"2019-12-04 12:00:00",TWCID,9329,Hobart,WNW,12.60,9.80,61,60,"Mostly cloudy",5,997.9
"2019-12-04 13:00:00",TWCID,9329,Hobart,WNW,12.60,9.70,64,59,"Mostly cloudy",15,997.8
"2019-12-04 14:00:00",TWCID,9329,Hobart,WNW,12.30,9.60,56,62,"Mostly cloudy",29,997.4
"2019-12-04 15:00:00",TWCID,9329,Hobart,WNW,11.60,9.80,55,63,"Mostly cloudy",27,996.9
"2019-12-04 16:00:00",TWCID,9329,Hobart,WNW,10.20,10.00,52,65,"Mostly cloudy",16,996.4
"2019-12-04 17:00:00",TWCID,9329,Hobart,WNW,11.00,10.00,63,66,"Mostly cloudy",22,996.0
"2019-12-04 18:00:00",TWCID,9329,Hobart,WNW,10.40,10.20,70,66,"Mostly cloudy",30,995.6
"2019-12-04 19:00:00",TWCID,9329,Hobart,WNW,9.00,10.40,63,67,"Mostly cloudy",22,995.7
"2019-12-04 20:00:00",TWCID,9329,Hobart,NW,8.40,10.90,61,66,"Mostly cloudy",33,995.5
"2019-12-04 21:00:00",TWCID,9329,Hobart,WNW,9.70,11.90,77,65,Rain,73,995.5
"2019-12-04 22:00:00",TWCID,9329,Hobart,WNW,11.90,13.20,57,63,"Chance shower",56,995.4
"2019-12-04 23:00:00",TWCID,9329,Hobart,WNW,13.80,14.20,50,61,"Slight chance shower",39,995.1
"2019-12-05 00:00:00",TWCID,9329,Hobart,WNW,15.80,15.00,61,58,"Mostly cloudy. Windy",28,995.0
"2019-12-05 01:00:00",TWCID,9329,Hobart,W,16.40,15.30,64,56,"Mostly cloudy. Windy",31,995.0
"2019-12-05 02:00:00",TWCID,9329,Hobart,W,16.30,16.30,65,53,"Slight chance shower. Windy",37,994.3
"2019-12-05 03:00:00",TWCID,9329,Hobart,W,17.70,15.80,61,53,"Intermittent rain. Windy",51,994.1
"2019-12-05 04:00:00",TWCID,9329,Hobart,W,16.30,15.60,55,54,"Slight chance shower. Windy",36,993.7
"2019-12-05 05:00:00",TWCID,9329,Hobart,W,15.30,15.10,68,57,"Mostly cloudy. Windy",34,993.7
"2019-12-05 06:00:00",TWCID,9329,Hobart,W,15.60,14.10,40,63,"Mostly clear. Windy",33,993.6
"2019-12-05 07:00:00",TWCID,9329,Hobart,W,14.50,13.50,66,63,"Chance shower",55,993.9
"2019-12-05 08:00:00",TWCID,9329,Hobart,W,13.60,12.40,65,66,"Chance shower",52,994.7
"2019-12-05 09:00:00",TWCID,9329,Hobart,W,12.10,12.00,76,69,"Slight chance shower",42,995.4
"2019-12-05 10:00:00",TWCID,9329,Hobart,W,11.50,11.10,49,69,"Mostly clear",22,995.8
"2019-12-05 11:00:00",TWCID,9329,Hobart,W,12.10,10.70,53,68,"Mostly cloudy",21,996.4
"2019-12-05 12:00:00",TWCID,9329,Hobart,W,12.00,10.50,66,67,"Mostly cloudy",23,996.3
"2019-12-05 13:00:00",TWCID,9329,Hobart,W,12.30,10.40,57,66,"Mostly cloudy",34,996.3
"2019-12-05 14:00:00",TWCID,9329,Hobart,W,12.70,10.20,39,66,"Mostly clear",28,996.1
"2019-12-05 15:00:00",TWCID,9329,Hobart,W,13.20,10.00,50,66,"Mostly clear",16,995.9
"2019-12-05 16:00:00",TWCID,9329,Hobart,W,12.40,9.10,40,67,"Mostly clear",21,995.8
"2019-12-05 17:00:00",TWCID,9329,Hobart,W,13.90,8.90,44,67,"Mostly clear",26,995.9
"2019-12-05 18:00:00",TWCID,9329,Hobart,W,14.00,8.60,43,64,"Mostly clear",17,996.8
"2019-12-05 19:00:00",TWCID,9329,Hobart,W,13.50,8.60,44,65,"Mostly clear",20,996.5
"2019-12-05 20:00:00",TWCID,9329,Hobart,W,13.70,9.80,45,62,"Mostly clear",22,996.8
"2019-12-05 21:00:00",TWCID,9329,Hobart,W,14.80,10.70,50,62,"Intermittent rain",50,997.2
"2019-12-05 22:00:00",TWCID,9329,Hobart,W,16.80,12.20,35,59,"Slight chance shower. Windy",36,997.2
"2019-12-05 23:00:00",TWCID,9329,Hobart,W,18.20,13.60,30,54,"Mostly clear. Windy",33,997.3
"2019-12-06 00:00:00",TWCID,9329,Hobart,W,19.30,14.50,38,51,"Slight chance shower. Windy",39,997.6
"2019-12-06 01:00:00",TWCID,9329,Hobart,W,18.80,14.40,44,53,"Intermittent rain. Windy",64,997.8
"2019-12-06 02:00:00",TWCID,9329,Hobart,W,18.60,15.30,57,52,"Intermittent rain. Windy",68,998.1
"2019-12-06 03:00:00",TWCID,9329,Hobart,W,19.60,14.50,53,53,"Rain. Windy",71,998.4
"2019-12-06 04:00:00",TWCID,9329,Hobart,WSW,19.30,14.10,46,52,"Slight chance shower. Windy",37,998.8
"2019-12-06 05:00:00",TWCID,9329,Hobart,WSW,18.30,13.90,46,52,"Mostly clear. Windy",26,999.5
"2019-12-06 06:00:00",TWCID,9329,Hobart,WSW,19.10,13.00,32,54,"Mostly clear. Windy",15,1000.2
"2019-12-06 07:00:00",TWCID,9329,Hobart,WSW,16.90,12.20,41,55,"Mostly clear. Windy",25,1000.9
"2019-12-06 08:00:00",TWCID,9329,Hobart,WSW,15.60,11.20,45,58,"Mostly clear",28,1002.0
"2019-12-06 09:00:00",TWCID,9329,Hobart,W,13.80,10.70,50,60,"Mostly clear",26,1003.0
"2019-12-06 10:00:00",TWCID,9329,Hobart,W,12.40,10.60,38,62,"Mostly clear",19,1004.0
"2019-12-06 11:00:00",TWCID,9329,Hobart,W,13.10,10.30,31,62,"Mostly clear",5,1004.9
"2019-12-06 12:00:00",TWCID,9329,Hobart,W,12.20,9.90,42,63,"Mostly clear",5,1004.7
"2019-12-06 13:00:00",TWCID,9329,Hobart,W,12.50,9.80,45,62,"Mostly clear",5,1005.1
"2019-12-06 14:00:00",TWCID,9329,Hobart,W,12.50,9.60,38,64,"Mostly clear",5,1005.2
"2019-12-06 15:00:00",TWCID,9329,Hobart,W,12.00,9.40,46,65,"Mostly clear",5,1005.3
"2019-12-06 16:00:00",TWCID,9329,Hobart,W,10.60,9.10,46,67,"Mostly clear",5,1005.5
"2019-12-06 17:00:00",TWCID,9329,Hobart,W,11.60,8.60,64,67,"Mostly cloudy",5,1005.8
"2019-12-06 18:00:00",TWCID,9329,Hobart,W,11.50,8.70,65,66,"Mostly cloudy",5,1006.2
"2019-12-06 19:00:00",TWCID,9329,Hobart,W,10.50,8.80,58,67,"Mostly cloudy",5,1007.0
"2019-12-06 20:00:00",TWCID,9329,Hobart,W,10.30,10.10,55,64,"Mostly cloudy",5,1007.6
"2019-12-06 21:00:00",TWCID,9329,Hobart,W,11.60,11.10,69,61,"Mostly cloudy",5,1008.1
"2019-12-06 22:00:00",TWCID,9329,Hobart,W,13.20,12.70,51,59,"Mostly cloudy",5,1008.5
"2019-12-06 23:00:00",TWCID,9329,Hobart,W,13.20,13.80,71,55,"Mostly cloudy",5,1009.6
"2019-12-07 00:00:00",TWCID,9329,Hobart,W,15.20,14.70,87,52,"Mostly cloudy. Windy",5,1009.6
"2019-12-07 01:00:00",TWCID,9329,Hobart,W,13.60,15.20,72,52,"Mostly cloudy",5,1010.8
"2019-12-07 02:00:00",TWCID,9329,Hobart,W,14.40,16.20,72,48,"Mostly cloudy",5,1010.5
"2019-12-07 03:00:00",TWCID,9329,Hobart,W,15.90,16.00,69,48,"Mostly cloudy. Windy",5,1010.4
"2019-12-07 04:00:00",TWCID,9329,Hobart,W,14.30,16.20,68,48,"Mostly cloudy",5,1011.5
"2019-12-07 05:00:00",TWCID,9329,Hobart,W,12.70,15.90,76,49,"Mostly cloudy",5,1011.2
"2019-12-07 06:00:00",TWCID,9329,Hobart,W,13.50,15.00,78,52,"Mostly cloudy",5,1011.5
"2019-12-07 07:00:00",TWCID,9329,Hobart,W,11.10,14.40,45,53,"Mostly clear",5,1011.8
"2019-12-07 08:00:00",TWCID,9329,Hobart,W,10.00,13.80,49,57,"Mostly clear",5,1012.9
"2019-12-07 09:00:00",TWCID,9329,Hobart,W,8.10,13.60,42,59,"Mostly clear",5,1013.8
"2019-12-07 10:00:00",TWCID,9329,Hobart,W,6.40,12.60,45,63,"Mostly clear",5,1014.5
"2019-12-07 11:00:00",TWCID,9329,Hobart,W,7.40,11.70,47,65,"Mostly clear",5,1015.4
"2019-12-07 12:00:00",TWCID,9329,Hobart,WNW,6.80,11.10,47,67,"Mostly clear",5,1014.7
"2019-12-07 13:00:00",TWCID,9329,Hobart,WNW,7.10,10.60,56,67,"Mostly cloudy",5,1015.0
"2019-12-07 14:00:00",TWCID,9329,Hobart,NW,7.60,10.10,68,69,"Mostly cloudy",5,1014.7
"2019-12-07 15:00:00",TWCID,9329,Hobart,NW,7.00,9.80,87,69,"Mostly cloudy",5,1013.9
